taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
5621105	Epiphyllum lepidocarpum (F.A.C.Weber) Britton & Rose	10840546	Disocactus lepidocarpus (F.A.C.Weber) M.Á.Cruz & S.Arias	29	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Disocactus	7281686	Disocactus lepidocarpus	10840546	EN
3598326	Cyathea trichiata (Maxon) Domin	3600519	Cyathea bicrenata Liebm.	56	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea bicrenata	3600519	NE
7280625	Epiphyllum phyllanthus subsp. phyllanthus	7280625	Epiphyllum phyllanthus subsp. phyllanthus	25	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum phyllanthus	5384030	
3598256	Cyathea pinnula (Christ) R.C.Moran	3598256	Cyathea pinnula (Christ) R.C.Moran	32	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea pinnula	3598256	NE
3949718	Disocactus himantocladus (Rol.-Goss.) Kimnach	3955810	Pseudorhipsalis himantoclada (Rol.-Goss.) Britton & Rose	30	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Pseudorhipsalis	7283546	Pseudorhipsalis himantoclada	3955810	NE
2650324	Cnemidaria K.B.Presl, 1836	2650273	Cyathea J.E.Sm.	67	GENUS	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273			
11164167	Opuntia cochenillifera Karst.	11164167	Opuntia cochenillifera Karst.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Opuntia	3084187	Opuntia cochenillifera	11164167	NE
7314626	Cnemidaria mutica var. mutica	3599547	Cyathea mutica (Christ) Domin	78	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea mutica	3599547	
3598082	Cyathea polystichoides (Christ) Domin	5530036	Alsophila polystichoides Christ	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Alsophila	2650312	Alsophila polystichoides	5530036	NE
5284082	Zamia obliqua A.Braun	5284082	Zamia obliqua A.Braun	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia obliqua	5284082	NT
2651582	Lophosoria K.B.Presl, 1847	2651582	Lophosoria K.B.Presl, 1847	4	GENUS	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Lophosoria	2651582			
3945111	Rhipsalis simmleri Beauverd	7281134	Rhipsalis cereuscula Haw. ex Phil.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis cereuscula	7281134	NE
7281497	Weberocereus biolleyi (F.A.C.Weber) Britton & Rose	3948614	Weberocereus tunilla subsp. biolleyi (F.A.C.Weber) Ralf Bauer	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Weberocereus	7281443	Weberocereus tunilla	7281444	NE
3084036	Rhipsalis baccifera (J.S.Muell.) Stearn	11172812	Rhipsalis parasitica subsp. parasitica	142	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Rhipsalis	3084035	Rhipsalis parasitica	3945795	LC
3600783	Cyathea ursina (Maxon) Lellinger	3600783	Cyathea ursina (Maxon) Lellinger	78	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea ursina	3600783	NE
3598923	Cyathea stolzei A.R.Sm. ex Lellinger	3598923	Cyathea stolzei A.R.Sm. ex Lellinger	60	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea stolzei	3598923	NE
7314534	Cyathea divergens Kunze	7314534	Cyathea divergens Kunze	106	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea divergens	7314534	NE
2650326	Cyathea horrida (L.) Sm.	2650326	Cyathea horrida (L.) Sm.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea horrida	2650326	NE
3599016	Cyathea squarrosa (Rosenst.) Domin	3599016	Cyathea squarrosa (Rosenst.) Domin	35	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Cyatheaceae	6624	Cyathea	2650273	Cyathea squarrosa	3599016	NE
5621135	Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer	5621135	Epiphyllum hookeri subsp. columbiense (F.A.C.Weber) Ralf Bauer	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum hookeri	6379095	
7280569	Epiphyllum thomasianum subsp. thomasianum	7280569	Epiphyllum thomasianum subsp. thomasianum	5	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Epiphyllum	3084180	Epiphyllum thomasianum	7280568	
8148495	Zamia pseudomonticola L.D.Gómez ex D.W.Stev. & Sabato	8148495	Zamia pseudomonticola L.D.Gómez ex D.W.Stev. & Sabato	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Cycadopsida	228	Cycadales	834	Zamiaceae	5375	Zamia	2683306	Zamia pseudomonticola	8148495	NE
9711172	Metaxya elongata Tuomisto & Cárdenas	9711172	Metaxya elongata Tuomisto & Cárdenas	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Cyatheales	7229402	Metaxyaceae	3229243	Metaxya	8336203	Metaxya elongata	9711172	NE
3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	3946379	Stenocereus aragonii (F.A.C.Weber) Buxb.	66	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Stenocereus	3084379	Stenocereus aragonii	3946379	LC
