taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8600629	Trochocyathus chevalieri Cairns & Wells, 1987	8600629	Trochocyathus chevalieri Cairns & Wells, 1987	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Trochocyathus	2259120	Trochocyathus chevalieri	8600629	NE
2260298	Mycetophyllia aliciae Wells, 1973	2260298	Mycetophyllia aliciae Wells, 1973	6	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia aliciae	2260298	LC
2260626	Fungia distorta Michelin, 1842	4283635	Cycloseris distorta (Michelin, 1842)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Fungiidae	3970	Cycloseris	2260601	Cycloseris distorta	4283635	LC
5184675	Acropora hyacinthus (Dana, 1846)	5184675	Acropora hyacinthus (Dana, 1846)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Acroporidae	8153	Acropora	7673664	Acropora hyacinthus	5184675	NT
2260526	Pavona duerdeni Vaughan, 1907	2260526	Pavona duerdeni Vaughan, 1907	2	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Pavona	11356171	Pavona duerdeni	2260526	LC
8523557	Antillocyathus gracilis Cairns, 1995	8523557	Antillocyathus gracilis Cairns, 1995	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Antillocyathus	4879716	Antillocyathus gracilis	8523557	NE
5184754	Porites branneri Rathbun, 1888	5184754	Porites branneri Rathbun, 1888	35	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites branneri	5184754	NT
5784825	Madracis auretenra Locke, Weil & Coates, 2007	5784825	Madracis auretenra Locke, Weil & Coates, 2007	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis auretenra	5784825	LC
2260119	Favia fragum (Esper, 1793)	2260119	Favia fragum (Esper, 1793)	10	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Favia	10241599	Favia fragum	2260119	LC
2260295	Mycetophyllia lamarckiana Milne Edwards & Haime, 1849	2260295	Mycetophyllia lamarckiana Milne Edwards & Haime, 1849	9	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia lamarckiana	2260295	LC
4944040	Caulastrea portoricensis (Coryell, 1929)	10839641	Caulastraea portoricensis (Coryell, 1929)	25	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Caulastraea	2260168	Caulastraea portoricensis	10839641	NE
2260502	Agaricia tenuifolia Dana, 1846	2260502	Agaricia tenuifolia Dana, 1846	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia tenuifolia	2260502	NT
2260504	Agaricia lamarcki Milne Edwards & Haime, 1851	2260504	Agaricia lamarcki Milne Edwards & Haime, 1851	168	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia lamarcki	2260504	VU
9278643	Placocyathus alveolus Duncan, 1863	9278643	Placocyathus alveolus Duncan, 1863	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Placocyathus	4879578	Placocyathus alveolus	9278643	NE
10191920	Montastraea canalis (Vaughan, 1919)	10191920	Montastraea canalis (Vaughan, 1919)	12	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	11309102	Montastraea canalis	10191920	NE
2260613	Fungia curvata Hoeksema, 1989	4879173	Cycloseris curvata (Hoeksema, 1989)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Fungiidae	3970	Cycloseris	2260601	Cycloseris curvata	4879173	VU
2259223	Lophelia Milne Edwards & Haime, 1849	11358493	Desmophyllum Ehrenberg, 1834	2	GENUS	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Desmophyllum	11358493			
2260195	Javania cailleti (Duchassaing & Michelotti, 1864)	2260195	Javania cailleti (Duchassaing & Michelotti, 1864)	18	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Flabellidae	8194	Javania	2260188	Javania cailleti	2260195	NE
2260506	Agaricia undata (Ellis & Solander, 1786)	2260506	Agaricia undata (Ellis & Solander, 1786)	125	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia undata	2260506	DD
3250259	Undaria Oken, 1815	2260501	Agaricia Lamarck, 1801	8	GENUS	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501			
9501163	Undaria crassa (Verrill, 1901)	2260503	Agaricia agaricites (Linnaeus, 1758)	23	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Agariciidae	3932	Agaricia	2260501	Agaricia agaricites	2260503	NE
2260247	Flabellum Lesson, 1831	2260247	Flabellum Lesson, 1831	4	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Flabellidae	8194	Flabellum	2260247			NE
7454555	Pseudodiploria strigosa (Dana, 1846)	7454555	Pseudodiploria strigosa (Dana, 1846)	75	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Pseudodiploria	8279477	Pseudodiploria strigosa	7454555	NE
3250147	Porites Link, 1807	3250147	Porites Link, 1807	11	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147			NE
4283558	Asterosmilia Duncan, 1867	4283558	Asterosmilia Duncan, 1867	5	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Asterosmilia	4283558			
2258894	Siderastrea Blainville, 1830	2258894	Siderastrea Blainville, 1830	3	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Siderastreidae	3369	Siderastrea	2258894			NE
8561332	Asterosmilia profunda (Duncan, 1864)	8561332	Asterosmilia profunda (Duncan, 1864)	29	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Asterosmilia	4283558	Asterosmilia profunda	8561332	NE
2259742	Dichocoenia stokesi Milne Edwards & Haime, 1849	5784766	Dichocoenia stokesii (Milne Edwards & Haime, 1849)	44	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740	Dichocoenia stokesii	5784766	VU
2260357	Isophyllia Milne Edwards & Haime, 1851	2260357	Isophyllia Milne Edwards & Haime, 1851	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Isophyllia	2260357			NE
4880484	Mycetophyllia danaana Milne Edwards & Haime, 1849	4880484	Mycetophyllia danaana Milne Edwards & Haime, 1849	30	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294	Mycetophyllia danaana	4880484	LC
2265096	Millepora complanata Lamarck, 1816	2265096	Millepora complanata Lamarck, 1816	6	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Hydrozoa	205	Anthoathecata	838	Milleporidae	7000	Millepora	1004776	Millepora complanata	2265096	LC
10839641	Caulastraea portoricensis (Coryell, 1929)	10839641	Caulastraea portoricensis (Coryell, 1929)	46	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Caulastraea	2260168	Caulastraea portoricensis	10839641	NE
2260041	Colpophyllia Milne Edwards & Haime, 1848	2260041	Colpophyllia Milne Edwards & Haime, 1848	28	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Colpophyllia	2260041			NE
2259486	Madracis asperula Milne Edwards & Haime, 1849	2259486	Madracis asperula Milne Edwards & Haime, 1849	68	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Madracis	2259474	Madracis asperula	2259486	DD
2259464	Pocillopora damicornis (Linnaeus, 1758)	2259464	Pocillopora damicornis (Linnaeus, 1758)	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Pocillopora	2259455	Pocillopora damicornis	2259464	LC
6472514	Cyathoceras portoricensis Vaughan, 1901	2258959	Oxysmilia rotundifolia (Milne Edwards & Haime, 1848)	10	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Oxysmilia	2258956	Oxysmilia rotundifolia	2258959	NE
7485214	Stylophora minor Duncan, 1863	7485214	Stylophora minor Duncan, 1863	8	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Stylophora	7727995	Stylophora minor	7485214	NE
9705144	Stephanocoenia intersepta (Esper, 1795)	9705144	Stephanocoenia intersepta (Esper, 1795)	36	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Astrocoeniidae	3939	Stephanocoenia	2259443	Stephanocoenia intersepta	9705144	LC
5184779	Porites porites (Pallas, 1766)	5184779	Porites porites (Pallas, 1766)	7	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Poritidae	9241	Porites	3250147	Porites porites	5184779	LC
2259752	Meandrina meandrites (Linnaeus, 1758)	2259752	Meandrina meandrites (Linnaeus, 1758)	16	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Meandrina	2259751	Meandrina meandrites	2259752	LC
2260166	Diploria strigosa (Dana, 1846)	7454555	Pseudodiploria strigosa (Dana, 1846)	24	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Pseudodiploria	8279477	Pseudodiploria strigosa	7454555	LC
2259625	Balanophyllia pittieri Vaughan, 1919	2259625	Balanophyllia pittieri Vaughan, 1919	36	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Dendrophylliidae	8186	Balanophyllia	2259608	Balanophyllia pittieri	2259625	NE
2260167	Diploria labyrinthiformis (Linnaeus, 1758)	2260167	Diploria labyrinthiformis (Linnaeus, 1758)	28	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Diploria	2260164	Diploria labyrinthiformis	2260167	LC
2260294	Mycetophyllia Milne Edwards & Haime, 1848	2260294	Mycetophyllia Milne Edwards & Haime, 1848	5	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Mycetophyllia	2260294			NE
8279523	Orbicella faveolata (Ellis & Solander, 1786)	8279523	Orbicella faveolata (Ellis & Solander, 1786)	9	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella faveolata	8279523	NE
8637574	Asterosmilia exarata Duncan, 1867	8637574	Asterosmilia exarata Duncan, 1867	41	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Caryophylliidae	11260974	Asterosmilia	4283558	Asterosmilia exarata	8637574	NE
2259429	Guynia annulata Duncan, 1872	2259429	Guynia annulata Duncan, 1872	3	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Guyniidae	3972	Guynia	2259428	Guynia annulata	2259429	NE
4879522	Antiguastrea Vaughan, 1919	4879522	Antiguastrea Vaughan, 1919	1	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Antiguastrea	4879522			
8377035	Pseudodiploria clivosa (Ellis & Solander, 1786)	8377035	Pseudodiploria clivosa (Ellis & Solander, 1786)	32	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Pseudodiploria	8279477	Pseudodiploria clivosa	8377035	NE
4943825	Montastrea cavernosa (Linnaeus, 1767)	2260050	Montastraea cavernosa (Linnaeus, 1767)	2	SPECIES	SYNONYM	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Montastraeidae	8392047	Montastraea	11309102	Montastraea cavernosa	2260050	NE
4283692	Meandrina brasiliensis (Milne Edwards & Haime, 1848)	4283692	Meandrina brasiliensis (Milne Edwards & Haime, 1848)	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Meandrina	2259751	Meandrina brasiliensis	4283692	NE
4944080	Dichocoenia tuberosa Duncan, 1863	4944080	Dichocoenia tuberosa Duncan, 1863	18	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Dichocoenia	2259740	Dichocoenia tuberosa	4944080	NE
7454567	Orbicella franksi (Gregory, 1895)	7454567	Orbicella franksi (Gregory, 1895)	11	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella franksi	7454567	NE
4339426	Pocillopora grandis Dana, 1846	4339426	Pocillopora grandis Dana, 1846	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Pocilloporidae	5174	Pocillopora	2259455	Pocillopora grandis	4339426	NE
8837594	Orbicella limbata (Duncan, 1863)	8837594	Orbicella limbata (Duncan, 1863)	57	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Merulinidae	8219	Orbicella	3250181	Orbicella limbata	8837594	NE
2259311	Sphenotrochus hancocki Durham & Barnard, 1952	2259311	Sphenotrochus hancocki Durham & Barnard, 1952	4	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Turbinoliidae	3354	Sphenotrochus	2259307	Sphenotrochus hancocki	2259311	NE
2259751	Meandrina Lamarck, 1801	2259751	Meandrina Lamarck, 1801	15	GENUS	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Meandrinidae	8216	Meandrina	2259751			NE
4943960	Diploria zambensis Budd & Johnson, 1999	4943960	Diploria zambensis Budd & Johnson, 1999	1	SPECIES	ACCEPTED	Animalia	1	Cnidaria	43	Anthozoa	206	Scleractinia	714	Faviidae	3968	Diploria	2260164	Diploria zambensis	4943960	NE
